Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,VMS Asset Posture,CCI
V-38608,low,SRG-OS-000163,SV-50409r1_rule,RHEL-06-000230,The SSH daemon must set a timeout interval on idle sessions.,Causing idle users to be automatically logged out guards against compromises one system leading trivially to compromises on another.,,,"SSH allows administrators to set an idle timeout interval. After this interval has passed, the idle user will be automatically logged out. 

To set an idle timeout interval, edit the following line in ""/etc/ssh/sshd_config"" as follows: 

ClientAliveInterval [interval]

The timeout [interval] is given in seconds. To have a timeout of 15 minutes, set [interval] to 900. 

If a shorter timeout has already been set for the login shell, that value will preempt any SSH setting made here. Keep in mind that some processes may stop SSH from correctly detecting that the user is idle.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3037,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-001133
The information system terminates the network connection associated with a communications session at the end of the session or after an organization-defined time period of inactivity.
NIST SP 800-53 :: SC-10
NIST SP 800-53A :: SC-10.1 (ii)
NIST SP 800-53 Revision 4 :: SC-10

"
V-38610,low,SRG-OS-000126,SV-50411r1_rule,RHEL-06-000231,The SSH daemon must set a timeout count on idle sessions.,"This ensures a user login will be terminated as soon as the ""ClientAliveCountMax"" is reached.",,,"To ensure the SSH idle timeout occurs precisely when the ""ClientAliveCountMax"" is set, edit ""/etc/ssh/sshd_config"" as follows: 

ClientAliveCountMax 0",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3014,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000879
The organization terminates sessions and network connections when nonlocal maintenance is completed.
NIST SP 800-53 :: MA-4 e
NIST SP 800-53A :: MA-4.1 (vi)
NIST SP 800-53 Revision 4 :: MA-4 e

"
V-38611,medium,SRG-OS-000106,SV-50412r1_rule,RHEL-06-000234,The SSH daemon must ignore .rhosts files.,SSH trust relationships mean a compromise on one host can allow an attacker to move trivially to other hosts.,,,"SSH can emulate the behavior of the obsolete rsh command in allowing users to enable insecure access to their accounts via "".rhosts"" files. 

To ensure this behavior is disabled, add or correct the following line in ""/etc/ssh/sshd_config"": 

IgnoreRhosts yes",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3052,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000766
The information system implements multifactor authentication for network access to non-privileged accounts.
NIST SP 800-53 :: IA-2 (2)
NIST SP 800-53A :: IA-2 (2).1
NIST SP 800-53 Revision 4 :: IA-2 (2)

"
V-38612,medium,SRG-OS-000106,SV-50413r1_rule,RHEL-06-000236,The SSH daemon must not allow host-based authentication.,SSH trust relationships mean a compromise on one host can allow an attacker to move trivially to other hosts.,,,"SSH's cryptographic host-based authentication is more secure than "".rhosts"" authentication, since hosts are cryptographically authenticated. However, it is not recommended that hosts unilaterally trust one another, even within an organization. 

To disable host-based authentication, add or correct the following line in ""/etc/ssh/sshd_config"": 

HostbasedAuthentication no",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3020,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000766
The information system implements multifactor authentication for network access to non-privileged accounts.
NIST SP 800-53 :: IA-2 (2)
NIST SP 800-53A :: IA-2 (2).1
NIST SP 800-53 Revision 4 :: IA-2 (2)

"
V-38613,medium,SRG-OS-000109,SV-50414r1_rule,RHEL-06-000237,The system must not permit root logins using remote access programs such as ssh.,Permitting direct root login reduces auditable information about who ran privileged commands on the system and also allows direct attack attempts on root's password.,,,"The root user should never be allowed to log in to a system directly over a network. To disable root login via SSH, add or correct the following line in ""/etc/ssh/sshd_config"": 

PermitRootLogin no",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3074,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000770
The organization requires individuals to be authenticated with an individual authenticator when a group authenticator is employed.
NIST SP 800-53 :: IA-2 (5) (b)
NIST SP 800-53A :: IA-2 (5).2 (ii)
NIST SP 800-53 Revision 4 :: IA-2 (5)

"
V-38614,high,SRG-OS-000106,SV-50415r1_rule,RHEL-06-000239,The SSH daemon must not allow authentication using an empty password.,"Configuring this setting for the SSH daemon provides additional assurance that remote login via SSH will require a password, even in the event of misconfiguration elsewhere.",,,"To explicitly disallow remote login from accounts with empty passwords, add or correct the following line in ""/etc/ssh/sshd_config"": 

PermitEmptyPasswords no

Any accounts with empty passwords should be disabled immediately, and PAM configuration should prevent users from being able to assign themselves empty passwords.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3109,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000766
The information system implements multifactor authentication for network access to non-privileged accounts.
NIST SP 800-53 :: IA-2 (2)
NIST SP 800-53A :: IA-2 (2).1
NIST SP 800-53 Revision 4 :: IA-2 (2)

"
V-38615,medium,SRG-OS-000023,SV-50416r1_rule,RHEL-06-000240,The SSH daemon must be configured with the Department of Defense (DoD) login banner.,"The warning message reinforces policy awareness during the logon process and facilitates possible legal action against attackers. Alternatively, systems whose ownership should not be obvious should ensure usage of a banner that does not provide easy attribution.",,,"To enable the warning banner and ensure it is consistent across the system, add or correct the following line in ""/etc/ssh/sshd_config"": 

Banner /etc/issue

Another section contains information on how to create an appropriate system-wide warning banner.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3082,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000048
The information system displays an organization-defined system use notification message or banner before granting access to the system that provides privacy and security notices consistent with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance.
NIST SP 800-53 :: AC-8 a
NIST SP 800-53A :: AC-8.1 (ii)
NIST SP 800-53 Revision 4 :: AC-8 a

"
V-38616,low,SRG-OS-000242,SV-50417r1_rule,RHEL-06-000241,The SSH daemon must not permit user environment settings.,SSH environment options potentially allow users to bypass access restriction in some configurations.,,,"To ensure users are not able to present environment options to the SSH daemon, add or correct the following line in ""/etc/ssh/sshd_config"": 

PermitUserEnvironment no",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:3103,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-001414
The information system enforces approved authorizations for controlling the flow of information between interconnected systems based on organization-defined information flow control policies.
NIST SP 800-53 :: AC-4
NIST SP 800-53A :: AC-4.1 (iii)
NIST SP 800-53 Revision 4 :: AC-4

"
V-38618,low,SRG-OS-999999,SV-50419r2_rule,RHEL-06-000246,The avahi service must be disabled.,"Because the Avahi daemon service keeps an open network port, it is subject to network attacks. Its functionality is convenient but is only appropriate if the local network can be trusted.",,,"The ""avahi-daemon"" service can be disabled with the following commands: 

# chkconfig avahi-daemon off
# service avahi-daemon stop",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:754,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
V-38620,medium,SRG-OS-000056,SV-50421r1_rule,RHEL-06-000247,"The system clock must be synchronized continuously, or at least daily.","Enabling the ""ntpd"" service ensures that the ""ntpd"" service will be running and that the system will synchronize its time to any servers specified. This is important whether the system is configured to be a client (and synchronize only its own clock) or it is also acting as an NTP server to other systems. Synchronizing time is essential for authentication services such as Kerberos, but it is also important for maintaining accurate logs and auditing possible security breaches.",,,"The ""ntpd"" service can be enabled with the following command: 

# chkconfig ntpd on
# service ntpd start",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:174,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000160
The information system synchronizes internal information system clocks on an organization defined frequency with an organization defined authoritative time source.
NIST SP 800-53 :: AU-8 (1)
NIST SP 800-53A :: AU-8 (1).1 (iii)

"
V-38621,medium,SRG-OS-000056,SV-50422r1_rule,RHEL-06-000248,The system clock must be synchronized to an authoritative DoD time source.,Synchronizing with an NTP server makes it possible to collate system logs from multiple sources or correlate computer events with real time events. Using a trusted NTP server provided by your organization is recommended.,,,"To specify a remote NTP server for time synchronization, edit the file ""/etc/ntp.conf"". Add or correct the following lines, substituting the IP or hostname of a remote NTP server for ntpserver. 

server [ntpserver]

This instructs the NTP software to contact that remote server to obtain time data.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:665,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000160
The information system synchronizes internal information system clocks on an organization defined frequency with an organization defined authoritative time source.
NIST SP 800-53 :: AU-8 (1)
NIST SP 800-53A :: AU-8 (1).1 (iii)

"
V-38622,medium,SRG-OS-000096,SV-50423r2_rule,RHEL-06-000249,Mail relaying must be restricted.,"This ensures ""postfix"" accepts mail messages (such as cron job reports) from the local system only, and not from the network, which protects it from network attack.",,,"Edit the file ""/etc/postfix/main.cf"" to ensure that only the following ""inet_interfaces"" line appears: 

inet_interfaces = localhost",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:121,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000382
The organization configures the information system to prohibit or restrict the use of organization defined functions, ports, protocols, and/or services.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (iii)
NIST SP 800-53 Revision 4 :: CM-7 b

"
V-38627,low,SRG-OS-999999,SV-50428r2_rule,RHEL-06-000256,The openldap-servers package must not be installed unless required.,Unnecessary packages should not be installed to decrease the attack surface of the system.,,,"The ""openldap-servers"" package should be removed if not in use.

# yum erase openldap-servers

The openldap-servers RPM is not installed by default on RHEL6 machines. It is needed only by the OpenLDAP server, not by the clients which use LDAP for authentication. If the system is not intended for use as an LDAP Server it should be removed.",,,FALSE,,,,,,,oval:mil.disa.fso.redhat.rhel6:def:852,Unclass,"Red Hat Enterprise Linux 6 Security Technical Implementation Guide :: Version 1, Release: 22 Benchmark Date: 25 Jan 2019",2367,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

"
